acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
302.07,94.18,810.2,-35997.5,7017.5,-203595.0
195.69,54.9,814.96,-44257.5,-12582.5,-162960.0
80.52,7.93,827.65,-33022.5,-45850.0,-102147.5
-36.84,-41.85,848.14,-9537.5,-53620.0,-21000.0
-145.06,-89.79,867.05,14385.0,-48457.5,70997.5
-229.85,-127.98,879.99,31710.0,-46812.5,154507.5
-284.99,-152.01,886.33,42875.0,-47862.5,209457.5
-315.86,-164.7,889.01,47267.5,-45990.0,245227.5
-327.94,-170.31,889.01,48597.5,-40897.5,272492.5
-323.18,-172.02,886.94,47687.5,-38132.5,300160.0
-297.92,-169.7,884.38,44695.0,-37222.5,323295.0
-247.66,-161.53,882.55,46707.5,-38167.5,331887.5
-166.65,-141.15,882.67,52692.5,-31482.5,315910.0
-51.24,-100.77,884.74,54442.5,1750.0,253575.0
78.2,-45.02,882.91,42805.0,36365.0,160877.5
192.27,13.18,875.11,23730.0,30065.0,79870.0
287.8,68.56,867.42,21910.0,-4427.5,21822.5
375.88,120.78,862.42,29032.5,-19600.0,-27947.5
458.72,169.21,856.81,25235.0,-7507.5,-80132.5
529.6,210.82,848.14,14595.0,6667.5,-135642.5
581.33,241.07,837.16,3535.0,15277.5,-184065.0
610.73,258.03,824.48,-1872.5,14472.5,-218697.5
618.66,264.37,811.54,-5425.0,2870.0,-241290.0
609.39,263.28,801.05,-5197.5,-18917.5,-252420.0
587.67,257.3,794.22,-3675.0,-34090.0,-251335.0
560.22,249.12,789.1,-9275.0,-26215.0,-242602.5
528.87,239.0,786.17,-32095.0,1400.0,-244072.5
485.07,221.67,788.36,-52902.5,33127.5,-251142.5
418.7,191.91,794.22,-65310.0,48755.0,-249095.0
322.45,148.96,801.66,-64137.5,36277.5,-221742.5
199.47,98.33,811.54,-52850.0,-6580.0,-155452.5
70.39,47.58,827.04,-25917.5,-55510.0,-67252.5
-45.51,2.68,847.9,3745.0,-81865.0,13755.0
-142.25,-33.67,871.57,20230.0,-71242.5,81060.0
-218.62,-62.95,894.14,31570.0,-41247.5,140315.0
-274.99,-85.4,910.85,42297.5,-18952.5,195160.0
-312.32,-102.24,921.22,53760.0,-12565.0,241010.0
-331.72,-115.41,926.59,64557.5,-15347.5,282292.5
-332.33,-124.44,927.57,75950.0,-23450.0,315822.5
-313.66,-130.17,925.25,86432.5,-34737.5,343280.0
-273.04,-131.88,921.34,98717.5,-45447.5,361952.5
-202.15,-125.29,916.46,106067.5,-40460.0,355040.0
-100.16,-104.68,910.12,105647.5,-10867.5,310817.5
17.93,-69.42,899.02,95165.0,19705.0,245280.0
141.4,-20.74,882.79,80220.0,38605.0,169260.0
260.35,35.99,860.71,68635.0,39567.5,86240.0
361.61,92.23,834.48,46585.0,21035.0,7945.0
443.59,141.4,812.28,22452.5,5267.5,-49280.0
513.74,181.78,796.66,14087.5,7070.0,-83335.0
578.77,218.99,780.31,12705.0,20037.5,-116445.0
635.62,253.27,757.13,-210.0,28945.0,-164937.5
676.73,280.11,729.07,-26390.0,22067.5,-216422.5
698.08,294.87,702.11,-52255.0,7437.5,-258685.0
700.28,296.95,680.64,-71102.5,-9415.0,-282292.5
686.74,289.99,673.2,-77892.5,-23152.5,-293895.0
661.61,277.79,677.34,-68722.5,-21525.0,-302312.5
624.15,259.37,685.76,-70420.0,-665.0,-312357.5
571.2,232.9,698.21,-73832.5,23082.5,-313757.5
500.81,198.01,712.72,-72222.5,37905.0,-301262.5
405.65,155.92,727.12,-67095.0,42525.0,-263252.5
286.58,110.29,741.76,-60025.0,28507.5,-187232.5
159.09,67.59,758.35,-42542.5,3535.0,-90842.5
41.97,33.06,777.87,-17937.5,-21280.0,-2485.0
-54.66,7.56,798.37,8277.5,-32830.0,65432.5
-132.61,-12.44,815.81,22557.5,-29120.0,120417.5
-195.81,-29.89,828.87,27177.5,-21805.0,175262.5
-243.51,-45.02,838.38,29120.0,-18690.0,229670.0
-272.3,-57.1,845.83,34142.5,-21402.5,278337.5
-280.6,-63.68,852.78,44450.0,-25672.5,314020.0
-271.08,-65.15,859.12,52097.5,-19722.5,335755.0
-247.17,-64.54,863.64,56962.5,-9712.5,353867.5
-203.62,-62.46,865.96,63087.5,-7875.0,367675.0
-126.39,-52.22,867.79,71225.0,-2712.5,354830.0
-4.88,-17.2,867.54,75337.5,19425.0,284672.5
140.54,42.21,855.71,59482.5,52657.5,156467.5
265.84,104.68,830.7,10797.5,53375.0,33512.5
355.26,157.26,812.28,-22522.5,8312.5,-39427.5
426.51,199.84,810.93,-4480.0,-27247.5,-76212.5
496.17,238.02,814.23,20107.5,-23100.0,-117092.5
559.49,271.08,810.08,18445.0,6125.0,-175245.0
604.51,293.17,799.47,-857.5,23485.0,-225067.5
628.06,304.02,789.1,-11917.5,15872.5,-259175.0
631.47,305.61,781.65,-12932.5,-3447.5,-280787.5
619.88,300.24,777.75,-8925.0,-24080.0,-290552.5
597.19,289.87,776.53,-6282.5,-28577.5,-297692.5
561.69,274.26,775.68,-15785.0,-17675.0,-303642.5
